,portfolio_value_total,portfolio_value,leverage,leverage_total,cash_weight_percentage,cash_weight_percentage_total,unrealized_pnl_percentage,unrealized_pnl_percentage_total,timestamp
5721,71620.2046429482,71620.2046429482,0.9999999991899329,0.9999999991899329,8.100671244903879e-08,8.100671244903879e-08,1.8961818457197046,1.8961818457197046,749142000.0
5722,71969.8436416689,71969.8436416689,0.9999999991938684,0.9999999991938684,8.061316059126966e-08,8.061316059126966e-08,2.37278314168641,2.37278314168641,749228400.0
5723,71923.66534011372,71923.66534011372,0.9999999991933509,0.9999999991933509,8.066490808644744e-08,8.066490808644744e-08,2.3101019777224066,2.3101019777224066,749314800.0
5724,71886.91482085164,71886.91482085164,0.9999999991929382,0.9999999991929382,8.070617507627276e-08,8.070617507627276e-08,2.260160281268666,2.260160281268666,749401200.0
5725,71929.31970862752,71929.31970862752,0.9999999991934141,0.9999999991934141,8.065859091743732e-08,8.065859091743732e-08,2.317781386977637,2.317781386977637,749660400.0
5726,72081.05580936543,72081.05580936543,0.9999999991951122,0.9999999991951122,8.04887823058209e-08,8.04887823058209e-08,2.523409881140771,2.523409881140771,749746800.0
5727,71838.84981240681,71838.84981240681,0.9999999991923983,0.9999999991923983,8.076016522196028e-08,8.076016522196028e-08,2.194765773509367,2.194765773509367,749833200.0
5728,72074.45808740682,72074.45808740682,0.9999999991950383,0.9999999991950383,8.049616528893466e-08,8.049616528893466e-08,2.5144868388294643,2.5144868388294643,749919600.0
5729,71859.58057957234,71859.58057957234,0.9999999991926313,0.9999999991926313,8.073687274290364e-08,8.073687274290364e-08,2.2229816011271475,2.2229816011271475,750006000.0
5730,72027.33643240681,72027.33643240681,0.9999999991945119,0.9999999991945119,8.054881206476239e-08,8.054881206476239e-08,2.450709959852557,2.450709959852557,750265200.0
5731,72345.87928037923,72345.87928037923,0.9999999991980583,0.9999999991980583,8.019417352400637e-08,8.019417352400637e-08,2.8802247985159775,2.8802247985159775,750351600.0
5732,72799.18937139302,72799.18937139302,0.999999999203052,0.999999999203052,7.969479520752998e-08,7.969479520752998e-08,3.484975682639476,3.484975682639476,750438000.0
5733,73412.70848768268,73412.70848768268,0.9999999992097123,0.9999999992097123,7.902877241505735e-08,7.902877241505735e-08,4.291563719611282,4.291563719611282,750524400.0
5734,74019.6356341689,74019.6356341689,0.9999999992161923,0.9999999992161923,7.838076854227438e-08,7.838076854227438e-08,5.076329108263081,5.076329108263081,750610800.0
5735,74209.06560761372,74209.06560761372,0.9999999992181928,0.9999999992181928,7.818071745546717e-08,7.818071745546717e-08,5.318636275306323,5.318636275306323,750870000.0
5736,73784.0273591689,73784.0273591689,0.9999999992136892,0.9999999992136892,7.863107942540637e-08,7.863107942540637e-08,4.773217402980289,4.773217402980289,750956400.0
5737,72445.77695889302,72445.77695889302,0.9999999991991642,0.9999999991991642,8.008358420852346e-08,8.008358420852346e-08,3.0141462013593046,3.0141462013593046,751042800.0
5738,72445.77695889302,72445.77695889302,0.0,0.0,100.0,100.0,0.0,0.0,751129200.0
5739,72445.77695889302,72445.77695889302,0.0,0.0,100.0,100.0,0.0,0.0,751215600.0
5740,72445.77695889302,72445.77695889302,0.0,0.0,100.0,100.0,0.0,0.0,751474800.0
5741,72445.77695889302,72445.77695889302,0.0,0.0,100.0,100.0,0.0,0.0,751561200.0
5742,72445.77695889302,72445.77695889302,0.0,0.0,100.0,100.0,0.0,0.0,751647600.0
5743,72445.77695889302,72445.77695889302,0.0,0.0,100.0,100.0,0.0,0.0,751734000.0
5744,72445.77695889302,72445.77695889302,0.0,0.0,100.0,100.0,0.0,0.0,751820400.0
5745,72445.77695889302,72445.77695889302,0.0,0.0,100.0,100.0,0.0,0.0,752079600.0
5746,72445.77695889302,72445.77695889302,0.0,0.0,100.0,100.0,0.0,0.0,752166000.0
5747,72445.77695889302,72445.77695889302,0.0,0.0,100.0,100.0,0.0,0.0,752252400.0
5748,72445.77695889302,72445.77695889302,0.0,0.0,100.0,100.0,0.0,0.0,752338800.0
5749,72445.77695889302,72445.77695889302,0.0,0.0,100.0,100.0,0.0,0.0,752425200.0
